X,Y
20.599436,-51.20366
13.196107,6.6680584
58.15401,48.074894
-43.05703,-7.3650665
-17.539488,-58.001965
40.550755,63.036133
-75.44295,29.891586
-89.90837,6.7794447
-11.872594,-89.098526
32.8788,15.87998
79.39074,-0.13773109
40.229866,62.861435
49.785763,12.664749
55.788437,-10.396262
83.25825,12.755445
-61.566776,-38.407932
-49.924576,-17.5067
-42.049866,-43.21596
24.88346,-90.785805
-94.14178,-6.6243224
48.770958,-32.545063
40.60625,26.109705
16.875313,77.25463
19.828894,34.489082
3.6349177,6.8036184
-5.319664,19.395433
-6.3313336,-64.65352
-21.9804,-9.539906
5.9837832,71.52926
-7.3031406,3.2932057
-14.732097,-9.114089
50.9304,-1.9171175
49.22683,-27.580322
-33.595337,-31.068481
10.269722,29.99348
-49.164135,-20.360794
45.87613,-27.412846
59.32511,50.990387
57.67877,-20.376492
74.8074,-69.6156
-59.420597,-3.2908468
35.58296,-60.588623
-77.99729,-53.55495
54.664303,-9.421902
64.716484,-12.2444515
5.57924,72.81037
15.050303,69.73325
-13.758598,-12.273767
2.9786642,-66.735146
45.218323,41.306282
-15.65226,-41.91121
42.38223,-16.791006
-20.174614,-33.43134
67.16181,-27.453794
39.783302,62.810223
54.42356,-32.86893
65.108345,-11.428704
-36.76882,16.029829
-88.864876,36.406837
72.31729,-1.7120521
-15.848396,-54.029884
-15.247278,7.0700154
-29.748507,84.09802
38.757435,-69.57211
-64.91519,-20.629946
-68.16963,-18.750784
11.244988,-15.0049095
-29.13088,-28.27416
55.540184,63.287018
-9.55479,-46.039227
80.23599,39.420975
7.6199026,-73.63471
-29.84418,70.869286
34.672157,-41.441498
-26.750114,-40.647686
37.474487,66.38014
93.29826,1.3958454
52.786343,9.612053
80.23599,39.420975
13.509494,-35.019775
25.780716,-4.893028
-75.76145,29.528938
74.602036,26.206234
-33.996815,18.636044
-67.65042,58.154625
44.026722,14.343168
33.899597,-71.809944
90.58486,29.668781
9.618605,-14.744065
5.9836316,-33.377132
-33.20483,-16.037003
70.77133,-26.469084
-21.19751,23.439224
58.072193,-19.127607
-8.994525,23.943354
-61.06675,22.891813
-33.236015,-0.7824324
-36.523655,63.914745
-53.231792,-46.127804
5.4434156,63.16104
-31.496414,16.641603
1.6707507,-79.122795
-31.74954,-13.143459
-30.044075,-79.33014
31.130768,84.98066
-43.110584,40.988956
-92.55831,5.8173714
-78.93509,-25.535017
-57.275112,68.47266
60.03257,-12.912265
45.828037,74.42258
-2.9255888,90.54302
-21.441011,25.11696
31.85694,64.72175
-35.25353,-28.084047
23.921942,85.67037
-76.474945,-60.563065
-10.464055,-31.24892
71.69861,25.685417
-18.220919,6.966664
14.450502,32.145496
-43.82812,41.954914
57.121292,-22.469961
62.31276,54.04854
55.30857,-15.696926
91.11908,32.982677
24.08242,-54.244057
-58.585777,-40.261105
-3.8154244,93.82491
22.418419,64.031845
-71.705666,43.596436
-21.435568,21.886475
-64.446526,-12.603396
-60.688896,39.304256
-1.4940166,84.34023
-14.559779,-30.756746
-1.3066338,-24.502178
15.088037,20.809809
-82.58654,-22.875454
16.616407,-28.613539
-5.332885,18.14678
63.522038,-13.365206
-53.057926,-20.729616
-5.737018,19.497488
1.4924402,-43.905598
-15.714216,-41.99166
-90.60997,-0.97784954
23.354895,49.127113
27.414478,11.963245
10.410532,-4.4404316
-27.791567,-52.49803
19.508152,-2.454699
-2.9093337,91.29024
-28.965885,14.71112
-71.46021,42.79257
32.39097,64.17208
-28.36918,-80.81424
41.348976,60.88594
13.407986,4.656159
-6.638995,-15.75234
-79.53937,-27.069376
-45.484165,-57.37707
-9.655814,-10.372103
31.3629,56.179955
-15.985928,-64.76246
-12.348626,-14.250864
-58.25203,66.5237
79.660126,-37.576958
-26.037144,-29.679083
-13.6405945,-12.431116
66.66465,24.228056
-3.564484,-4.1633997
66.139915,-12.266603
66.70622,33.714233
-5.3999143,-7.9299526
-31.46405,73.26397
25.958162,31.081629
-24.951664,-62.016953
-36.243378,79.03533
-87.918,5.307153
-10.087457,31.743927
-6.24182,-64.744675
33.717213,9.96093
-81.388725,-6.8446198
-88.51968,35.898846
-14.612468,-13.982743
19.034746,76.03708
-8.717059,14.413541
74.601974,26.206255
-67.375114,56.40787
74.37118,27.735723
77.36409,42.57995
7.396796,36.38225
-21.15465,94.837845
18.68091,34.041008
-62.31805,67.31255
-29.537233,-44.628147
89.08748,14.688294
-52.800495,-45.181087
-14.558044,-91.08119
59.320282,50.903904
-3.743255,-37.556885
-48.992523,-18.368937
7.9087286,-51.90278
17.376675,-27.698006
-16.63881,8.327108
-2.3544302,52.548794
-62.208233,1.3588431
1.4241258,-66.68158
8.151617,-73.47304
12.625323,74.47921
-29.820028,70.865585
79.422966,-48.04648
39.86799,-11.874615
25.941998,-5.1866803
-42.051205,40.596024
-18.683321,33.2986
-60.03879,39.344048
6.810193,-3.1713314
24.361128,-41.674545
101.99409,-9.46539
-7.555722,-97.55585
5.0090957,-85.822266
-4.0368557,-5.3828936
-67.5351,-55.00145
12.570639,67.265686
15.996992,-15.695168
12.01806,-68.472435
35.076485,-27.832697
-83.08319,-36.936436
35.592422,20.657436
82.39451,54.53535
25.952969,31.14605
10.498626,4.2654953
-9.781159,-13.745505
-45.74501,32.479603
31.937641,61.751587
-40.67225,40.713352
-3.1714585,-66.52982
-36.21617,76.43974
37.52134,-15.933304
-96.77822,2.8825395
81.924545,15.118095
25.634214,-91.70041
44.71648,-39.58771
-59.92365,61.66971
-69.66774,11.840299
-5.990386,52.517776
-1.1983272,23.165977
34.607727,55.15535
8.407743,-86.92413
-75.01797,44.160423
59.33145,-68.106544
-58.619904,18.89356
74.00823,-14.915856
-79.92987,-5.9536886
44.680714,-39.650295
-16.322842,-83.34141
27.462114,-2.9188673
34.245243,-71.8012
-12.941195,-0.4744806
23.518234,84.19539
-70.86419,43.469913
60.670795,-6.428089
13.519938,32.348354
55.143436,-16.573608
-6.5975294,-14.260643
-60.19054,70.079216
40.223755,-6.6296725
4.299734,15.078921
87.70341,-39.55728
74.391266,-52.837814
-7.7007456,-10.479105
56.89719,64.61825
-61.11915,23.128769
-91.25094,9.361207
-30.476263,31.315428
-70.04121,43.404327
51.161236,-2.5660057
32.009758,-38.13655
-85.83486,-51.607204
-36.516254,-25.190845
-18.326466,-11.659234
-16.959187,-31.434225
25.483889,85.3205
-3.2495284,-4.413176
-75.46378,-16.069761
-7.5900083,-86.89433
7.270565,-34.710663
-27.317839,-28.537224
-68.69348,37.812576
-4.159088,-1.7924021
-5.3948035,20.125612
-49.31518,31.535198
-5.5450273,-27.195545
47.621635,49.232464
10.870441,-16.054298
20.66533,0.33436078
42.882706,-45.53906
-37.76928,-45.289497
14.983092,-39.019535
40.565475,26.045273
62.91554,54.444527
2.2659974,12.664548
2.765294,-78.04155
-69.69103,11.82006
67.8537,5.66763
45.40612,-10.073689
86.00489,-42.003117
-80.39192,43.135258
-27.359467,35.868168
33.285824,-74.57194
50.280914,-29.489553
-75.76164,29.527882
73.54486,-51.825237
56.571148,-0.37492907
6.7044916,-11.175233
57.749916,59.007694
14.95866,32.498096
42.893127,73.609856
80.15107,39.5693
-48.743294,-19.367247
74.91814,-51.491573
-8.293911,15.743038
34.211502,-18.580063
-3.9261293,-4.706636
-21.357306,25.01046
8.869231,-51.64212
100.28135,-9.137555
-26.262333,-29.482813
-3.453969,-4.2456675
74.73642,-69.70062
-5.9900603,-94.19877
-81.768684,27.73724
-8.927996,-34.071835
23.17111,49.26374
34.11713,66.963005
-11.428585,-34.269573
12.276649,67.45423
-17.093685,-67.06147
-6.821117,-8.794971
-43.10205,63.16231
31.192831,84.54194
59.844624,-58.800465
-54.027504,-45.690727
13.177972,-38.185257
75.942314,-67.7255
-65.5769,-58.434948
17.665533,-47.13555
-7.734796,88.13692
9.722076,-54.752014
-15.369111,-93.00834
45.048054,49.02183
22.14746,12.993104
39.592815,63.39848
32.952362,-56.11859
-59.114094,-30.01292
-3.1512718,-4.020372
-52.68865,-20.17852
4.8460555,3.4239385
-0.2165425,-52.48884
10.418868,69.63493
-35.356976,1.5726682
38.63338,61.355675
58.623928,63.648117
11.198215,83.43606
14.004164,67.3112
81.457184,14.918494
3.2829697,-77.59856
-31.31197,-72.74555
-62.209892,1.3648828
-57.150196,-46.16707
-33.592472,-18.821798
-29.968206,-79.16644
37.140877,-80.04102
-8.74158,-13.759835
-2.5474062,51.39441
38.105522,-23.411955
96.48374,5.499749
-51.896713,28.40535
63.063618,55.139683
44.087345,-47.630493
-15.866013,-6.3761845
32.732914,-72.1888
-57.252396,18.95938
-13.002381,-2.3271165
-19.397741,-9.8112955
38.254684,-67.8018
-82.15969,-53.897903
74.4762,26.789257
-36.566284,68.76522
-41.261074,-45.63098
65.23073,-28.739178
-29.102842,-69.61448
13.005686,73.108505
44.949673,-15.74616
3.7501347,-13.515378
22.40392,-36.200504
-25.548254,-62.7511
-32.041245,49.551037
14.502961,-31.678272
-41.989967,-44.17524
50.24175,-1.8866024
50.455936,17.82955
21.758001,-49.694603
-56.368687,-45.597958
63.072086,-7.9220076
11.981883,-79.36732
1.4592248,-43.925785
52.63914,31.407522
-3.3367047,-66.393585
31.192785,84.542206
12.779521,-38.185925
-11.360592,-1.7082399
86.06007,-42.008724
-17.051273,-9.468367
14.990216,32.519737
22.430344,-35.27285
44.635548,17.33785
63.120453,-7.9470234
87.73263,-39.672325
-6.75207,-11.922505
18.662436,-8.679952
-20.460999,-63.32741
102.63319,-9.866285
3.156825,-66.84024
70.63149,2.0241327
-13.324088,-93.53161
-17.864317,35.27728
27.220415,34.286777
75.392944,25.814241
62.834053,-18.092606
80.972275,14.796043
-54.265266,-46.32226
-6.938478,-6.942118
-10.620607,-1.299449
-1.8320794,84.43654
-10.374803,-14.544479
34.590206,39.735615
-7.4101424,-8.614796
-28.858135,-19.570072
-32.146152,13.066726
32.659435,-15.580761
12.598378,22.832958
-93.11502,9.999384
-5.5156684,-26.974033
-32.565792,-30.596624
-17.800558,-2.166953
-15.417639,-30.908358
-40.009342,28.759611
-57.14689,-46.175144
-41.414047,-54.283997
4.9771886,9.382352
-84.84739,-51.744923
-2.5726607,52.51851
-28.942102,-40.111153
14.9524145,21.015345
-62.500713,37.71579
17.398983,66.32992
-73.4968,-57.74782
37.1479,-79.98971
25.727942,-5.4634447
-29.7609,-79.57189
-26.460402,52.040817
-24.663284,-63.077904
74.54682,-49.84081
-12.53345,22.00224
25.6629,39.666718
10.442509,-15.070549
43.969906,-28.494627
80.80275,30.610338
-37.953903,10.773728
-32.59737,-74.414444
31.196753,56.437244
-68.74902,37.781406
26.207066,89.21579
49.035725,-27.426176
24.714283,-90.49118
44.732586,47.84755
-4.6776853,-96.43765
37.717102,60.931824
-36.566437,68.76493
-66.93335,57.67202
53.349373,-62.34373
41.601467,15.348039
50.322495,-0.755604
-67.995445,-18.876535
79.64753,30.198133
-51.415134,29.259066
62.17609,-6.235122
37.684406,-67.860306
32.689056,-17.233183
19.11118,33.576237
73.86101,-15.230318
41.438824,26.150713
36.8291,18.671152
12.191764,67.68451
34.456665,56.110146
87.067856,-34.366615
65.203804,-9.72735
-77.33769,-15.912104
78.36171,12.713385
27.017197,-55.50279
-78.16144,45.40327
14.679666,72.63591
-27.343416,-82.031265
-31.160023,75.52065
43.16011,-6.412494
34.28744,20.919912
82.83318,10.728798
78.92622,-47.82913
13.592859,58.273735
-10.515797,14.465495
-69.04546,55.106945
-28.965618,14.717052
-12.162923,13.464715
-79.13883,42.88815
80.13904,32.787533
41.739273,26.485357
2.1770196,-0.49013373
26.993992,36.73846
69.562035,0.88392377
16.877848,74.389015
42.511658,-4.6576195
59.818085,-54.840134
34.59246,-5.5040135
3.8326585,47.119877
47.837433,39.36118
63.287727,54.878746
6.5745187,41.293495
-42.709248,57.90599
74.94933,-49.3577
6.019416,-92.646645
5.183271,0.15916541
8.344656,-53.28577
-37.858917,62.929012
22.268166,12.881779
-56.036686,2.3887317
-41.63041,-49.714214
-15.331618,-30.878399
-59.781773,60.744904
62.54044,44.968338
26.745441,8.811542
-13.652863,-2.4916203
-22.630465,55.53598
-39.08588,12.64498
2.8811336,17.622515
-6.5901623,53.722157
-6.659768,-89.79655
9.234649,30.390474
5.309903,-34.252567
18.138863,71.438385
25.815798,-6.4087214
-55.575283,-41.249256
-38.805573,11.10239
-22.253483,35.970543
24.83989,38.548786
26.454655,19.099007
42.99078,-54.32175
25.580297,-57.40233
42.27694,26.472273
25.097103,-91.1591
27.113836,37.39798
25.257217,-3.9878995
7.751113,-73.25852
34.476894,-55.702106
-29.086544,-13.536968
12.1771,55.23353
-40.79757,-6.153089
9.218192,-78.16849
-26.257084,52.268623
19.458965,-9.167469
-3.6483762,-65.84473
-30.066998,-21.211163
44.846256,17.311384
-91.39207,-15.217458
-10.89635,-88.484344
20.117071,-41.721596
-94.233086,-6.837801
-8.513061,-17.529999
11.250041,-14.995492
-17.17483,7.9234524
-35.291035,76.707504
-19.20343,-7.395357
-36.303722,75.15748
12.925561,20.656244
13.663932,57.53711
18.381096,-8.4510355
24.00801,85.4809
40.351562,62.994637
21.652061,-49.798496
-77.42955,30.391375
-51.921997,28.61246
55.4923,-15.935951
32.98017,0.37602192
6.2500935,-86.68963
-70.83777,42.276245
-45.73243,32.431824
20.94446,45.768322
25.592379,-43.425797
-61.332073,-40.569195
-34.39867,-18.134695
-57.856876,19.0456
-54.868187,71.996475
-8.587363,1.0936066
3.5826087,8.820016
9.480392,-56.429916
3.1304538,8.051427
33.684593,21.456161
79.59775,38.8761
20.844456,-8.122944
-60.232265,-39.78507
12.122826,9.859815
-75.58198,-59.87546
54.873207,-9.422445
-7.0639706,-91.45075
-23.032463,18.808823
-45.279484,-57.417973
2.3493679,18.695925
-2.4210691,-63.889896
59.42,59.523727
-9.625234,81.67324
-18.005785,6.4808135
-25.170876,-8.153703
-77.822174,45.253536
7.3327417,-16.255304
-78.88334,-25.557585
-59.629,-30.122137
12.789344,-69.04037
-58.27111,-20.503054
-9.153056,33.142902
-13.942791,-65.567856
-19.025274,-80.54247
-92.87069,-16.064112
5.7832055,-16.555532
-30.681995,-69.213326
45.00127,-49.747746
34.10236,66.99049
19.645657,34.533085
-18.322172,33.988815
-18.426105,-64.073074
66.66659,33.720264
-59.35817,0.205461
25.486357,39.45671
-40.643017,40.70414
31.64966,-38.12112
96.4837,5.4997497
-9.836748,-45.585102
35.16902,54.690525
-39.272194,64.620895
-2.9098623,91.290504
-59.135838,-10.98576
-17.893795,34.9168
17.540962,-3.9743774
19.981195,-27.962362
66.784355,33.68331
65.12063,-28.789421
61.58557,-72.11892
-38.61246,61.396374
60.39257,-6.327224
-45.692905,-60.585674
47.44009,-28.049463
-5.3726425,-33.640194
8.938202,53.65076
39.88349,63.476368
-43.291317,40.161133
69.04795,34.905144
80.016014,14.68327
-1.4608272,92.199524
12.09807,55.328304
26.736301,35.60834
-16.427128,10.117093
-14.851418,7.355421
-68.91925,10.832306
1.747772,-3.0051255
69.0551,34.907997
9.76546,-67.59641
77.86675,36.241062
-77.97852,-53.52679
16.34819,-15.939132
-12.943077,-12.859567
-27.486752,-81.94215
-4.8363247,44.04178
57.505722,62.04651
-82.56568,-22.801403
-7.661735,88.45359
38.82172,-10.1972475
63.287704,54.878765
24.757576,14.0162945
14.895508,61.27788
-63.98052,-5.8937316
-29.913681,-80.10483
90.64614,29.147722
-66.647606,-16.93907
32.585064,-37.169533
-6.9250617,-37.935333
-28.162369,-84.935486
78.87137,13.779237
12.710919,-68.90746
42.204628,-5.8871098
-78.93882,-25.615044
-30.477285,89.67652
32.136406,-14.245657
44.355736,-53.66697
-31.106445,-72.55708
19.443333,32.15323
24.728746,77.123184
-91.68503,9.768694
-58.922977,25.823893
-58.62458,76.83074
36.06716,-20.766144
-11.860789,12.480736
-19.957285,23.59612
-20.46142,-79.667946
-7.5807624,-88.93228
91.75079,34.081005
13.351707,70.96603
-14.19105,-93.55178
71.58418,-22.303608
-17.993626,-11.684192
6.1382937,41.985214
14.323167,85.515976
1.2286534,-78.383415
59.417137,59.519184
11.832106,-79.71468
-21.002575,-7.802315
-15.114688,35.647118
66.34172,23.433453
-8.31698,-15.906834
45.21829,41.306553
-1.7279649,-51.524982
-91.25104,9.361593
-77.83215,42.577343
13.65459,8.413935
-10.023521,-10.42815
26.341158,32.77793
-14.7711315,-92.28391
31.570126,64.7607
-42.89373,40.7101
8.2222805,-84.57706
6.3969064,-95.38654
1.6643174,-66.66197
-18.06379,34.597816
49.40236,-7.2234726
-7.88673,-2.9106672
-9.284335,-89.14201
35.585884,20.663445
54.560593,-9.459317
32.350685,-17.495417
13.160658,5.5813546
-19.40834,-80.08279
18.81301,46.07376
-62.475067,-1.8440121
-50.914192,-19.393776
17.498873,-37.770462
35.034145,-64.184265
32.707355,-72.76307
-69.66199,43.211544
-68.20428,-18.706835
-63.751858,46.82919
-2.5394697,51.379463
15.02588,32.479805
21.922106,-41.661865
-7.667492,-96.70926
5.1511316,-14.318979
5.1090727,76.36766
-8.673817,-46.473804
-2.5936217,85.70279
-14.431092,-12.701717
3.0272481,-55.734215
43.35618,-54.145596
3.1794872,-0.97295463
77.36325,42.56504
-56.868473,68.117
14.814755,60.935467
38.77307,-69.612755
83.396706,13.067721
78.93079,30.871317
10.012198,-67.689415
-62.806526,-10.237278
86.21472,-42.02096
-9.814025,-45.9483
-51.68847,-19.800543
49.65364,-29.21111
-31.032867,-79.19857
10.417444,-66.95813
-48.67053,-8.236136
34.374443,39.618122
-5.556794,-13.355001
59.36976,-68.09902
50.95852,-3.320833
-7.4682865,-96.2985
38.692776,19.878832
-82.3252,-24.091265
8.754167,-24.626936
70.58376,2.5475554
23.751093,-41.56672
57.888027,-20.361898
5.1067567,-63.730576
-19.364365,70.288536
-34.10248,-18.611906
-59.77407,39.015713
-9.909247,1.9244632
78.432556,0.09077869
-19.340862,-7.5488334
-34.071037,72.69987
4.9047637,43.847755
-96.48457,2.7622142
-11.725696,-11.194985
40.359566,-10.065997
-29.601118,83.85996
56.328125,-10.812671
-42.9298,0.6382333
2.462909,-78.582756
54.87221,-59.46084
-7.203506,-78.54927
-8.68,-17.753353
47.820526,49.32324
2.9398305,-1.0335752
10.2832155,-26.46461
47.947506,-48.980293
-21.306225,71.30338
39.55581,62.94105
1.4914012,-50.621433
-14.517175,-91.057655
59.113815,-58.119724
-50.833645,10.638991
56.050976,43.766815
38.36972,-78.248146
-38.32344,-29.238813
-8.33642,-38.809277
2.9762864,-57.220093
-43.16737,-8.111083
24.109257,-34.89323
-75.83156,28.556276
9.718898,83.89785
6.7187986,-11.293919
61.93085,-6.8643727
-10.232387,-14.068105
-95.78713,-0.4364489
9.606548,74.56003
-18.763687,1.3232747
-11.983456,-32.924114
31.130539,84.98178
-43.212284,0.6341092
-11.195813,-89.11764
12.252316,68.80977
-14.593728,-91.56932
-42.524143,-41.36312
74.7307,26.22112
-4.863585,43.948242
51.07736,-3.3435047
6.972236,-94.00863
-7.1212754,-93.64669
43.668713,72.92319
-13.289221,-13.093325
79.64501,33.15024
-88.02073,5.4030166
-61.31537,-38.497814
-32.057472,-17.552134
-20.317835,-33.510513
-91.69035,9.774946
21.063791,-41.749252
55.794483,63.131096
37.023937,-16.293444
-56.176716,-20.151909
22.49415,63.971474
14.56416,45.42013
86.98087,-34.82917
14.790132,41.47742
-34.324253,53.475025
-65.21321,-20.625385
-8.846364,14.503729
-9.541174,-34.52832
-34.429077,80.07203
-41.638676,-48.18238
-0.23359548,-86.69596
15.880278,-15.669843
-50.96082,26.657598
-26.831812,-71.25578
-2.5739164,25.842085
-65.375854,-13.089118
5.983585,-69.03491
14.924039,64.93816
-9.340378,-10.395341
45.41347,-5.618217
44.328518,17.44991
15.612404,85.40317
6.1958747,71.540665
-59.715633,60.371937
-32.137337,-20.430464
-11.009661,-89.384224
-17.236954,-78.8821
-11.858868,-11.241735
-31.058584,-79.37893
-5.1550503,-17.733894
-7.512901,3.14841
22.095442,-35.41153
2.3035295,-1.0375086
35.069912,-27.839771
42.131584,-4.7519526
59.24346,60.728714
-6.804857,-36.731216
2.5177011,4.845674
-92.46703,9.365661
-4.963928,-81.76363
3.6883492,9.048128
10.623574,84.1512
31.315405,-37.910603
80.69345,38.97348
-1.4608318,92.199524
47.79676,-27.07376
-22.48723,93.26403
35.55526,21.38682
-78.92522,-4.1458373
14.707428,-73.666115
-22.744215,20.066088
-39.388016,64.21411
84.348305,-40.268055
-50.55216,-19.17997
5.400334,9.68682
26.712458,60.57087
80.57687,-48.35331
65.89648,25.33826
-83.08773,-36.935024
11.07388,83.28194
77.68554,33.921017
13.522538,-5.5691686
-82.39672,-4.063121
44.18112,-15.6571245
39.194794,-10.247265
34.613632,55.11081
43.81744,38.84202
-2.4691958,51.749214
-71.2805,35.990204
17.931015,-47.297
65.099266,-10.931106
-5.521754,52.11193
83.25091,-41.137497
44.79224,51.928173
-16.477646,-55.01391
32.658226,-37.36848
33.719807,0.14578964
-12.079753,-10.426233
33.73774,-68.61177
-94.419464,-6.5938225
-19.089775,17.927725
-7.6847525,-11.015593
37.50423,66.20192
2.746823,-1.1135796
-50.28528,11.923436
-47.29017,0.32830408
-45.07633,37.09407
-4.3320723,-65.526596
-2.6995413,52.411148
-36.302494,75.47437
2.033751,-49.00871
-9.871755,-96.22393
-23.578676,-35.49736
-14.364929,8.204032
53.952087,-14.954268
-17.578108,25.005445
57.62528,-18.94035
-3.7250943,28.228045
52.51967,10.639388
-20.455395,-63.636322
45.827454,74.42065
12.830277,-69.25926
-41.43496,-8.796348
6.9576764,-84.316345
21.694225,46.58802
-53.018135,-45.09575
53.618122,-62.49893
-7.8051906,33.262005
69.562035,0.883922
21.456995,-36.005592
-65.42709,-20.605003
-95.816635,1.3844084
34.946537,-64.06492
-67.63211,-56.33961
50.96691,-28.992498
-6.481945,-93.48288
39.27183,76.850296
34.447098,-55.692757
-33.71453,-31.506292
56.652737,64.32777
-11.463755,-11.279373
25.585787,18.523413
1.0086323,10.184759
32.612297,-37.41945
41.72154,26.458017
26.049273,14.886816
-61.095737,63.159645
-33.092873,49.979553
-68.932365,55.34679
41.82653,-1.0544525
4.80883,3.3681037
-17.316343,-9.358207
38.96719,-42.87096
2.699338,1.8412147
44.581875,-15.671063
39.212757,-55.18765
43.47817,-28.99247
59.31901,50.90687
71.07808,-27.275318
26.951147,7.551426
31.96094,-55.5679
-60.15499,-1.8576019
-48.59836,31.71595
54.539566,-14.706172
-15.996179,-55.60869
12.671251,-8.251681
-22.645155,56.50867
44.830837,-39.377888
45.14062,48.085056
61.54333,56.56666
-28.136578,-26.43059
-82.103745,-22.892414
42.590485,-13.567337
15.272349,32.77339
25.228117,-4.5402904
49.715015,29.919401
81.850975,29.36844
-75.54516,44.53815
-84.485695,-50.40241
37.515244,-54.1458
96.48388,5.4997025
2.5658512,5.228723
37.23089,67.35685
18.638601,-9.958858
23.266365,49.235546
-37.739548,62.607315
82.81826,-41.109215
57.12276,-61.546467
-52.749203,-46.685406
3.306728,-65.29429
91.83364,-34.726738
42.74276,-54.4339
5.0880775,76.446335
42.273914,15.675112
-89.09999,-0.09817084
72.78755,27.717325
-33.865116,70.53826
-67.97329,60.093185
44.329453,17.451368
49.01752,-32.678425
-0.52986574,-86.50079
20.407198,-41.63209
25.585718,18.523657
-9.799944,35.024136
-53.90555,-46.117424
11.391407,4.88178
41.22378,1.915658
-26.892778,36.11967
8.917229,0.47461924
-78.18168,-54.230713
58.585014,49.073975
-92.855125,-16.269114
10.955042,83.309654
-20.256287,2.8015933
-10.241927,-5.019079
87.693985,-39.473167
-78.6618,-5.9158807
-47.856453,-6.1380377
70.23538,-26.016617
43.967354,-30.243061
45.054005,47.964653
20.667868,0.22596017
-7.928911,2.6194873
-78.16206,45.402752
73.54506,-51.82561
-15.128219,35.684807
56.55072,44.471558
55.567223,62.465546
-13.867922,-30.58648
-30.939123,-83.16196
56.45243,17.834557
57.40239,-20.342997
78.04294,33.397842
-21.285254,25.07061
-17.151897,-45.1756
75.905136,-53.283615
41.763565,26.516787
100.28104,-9.137516
-28.965616,14.717049
-70.25674,11.492695
-50.882984,29.69158
17.59236,-17.83543
-31.496803,16.641836
-52.888763,10.909296
78.63253,30.959135
33.262714,-1.8518947
7.278862,-88.05236
-88.89576,5.805809
-59.855827,64.836845
35.144012,-6.8253255
48.404514,-26.604918
-65.68655,-58.455154
6.8961067,-11.169638
82.98068,36.406254
-62.5495,37.715717
-62.261513,-0.6000404
-7.638833,-15.827523
20.780663,71.94596
-56.74858,-46.91442
32.247463,-16.730665
8.820476,-78.224045
-59.701996,60.40872
15.391375,20.886301
96.214,5.7494955
45.025166,49.00652
82.55954,11.133255
33.162113,-1.612167
24.934526,-57.99157
77.67756,42.723972
-22.649292,22.071484
36.948063,-56.8313
-78.51881,45.546597
-28.866594,47.572033
-36.113308,-25.918259
63.34461,58.39577
-28.891165,-68.597435
3.7485137,9.1523695
16.78928,-49.446762
21.135433,-28.10706
19.263283,-41.303547
68.60498,5.8327518
2.179886,18.57458
4.985049,-13.974128
96.11954,4.9322796
34.728203,-17.900194
-61.245743,69.87302
78.807625,-48.387585
59.24208,60.72805
65.991615,24.395401
-3.518874,-83.38632
-78.74108,-25.347673
-6.651604,-89.80307
6.072701,-94.14504
-63.657097,46.907146
67.629555,24.500574
-9.466305,-88.70948
-61.189236,18.443628
80.76746,-40.265015
21.530834,47.29326
97.302895,6.328148
16.292048,69.580795
36.69884,-55.118923
42.21627,76.14643
89.30112,-33.917835
1.6443686,-49.14785
-56.89034,70.35665
-2.545375,51.758507
-16.172932,-45.90769
20.962618,-35.41445
28.853348,88.71162
72.77106,26.89015
-34.266796,70.77661
13.182231,-13.072445
52.44233,31.018192
10.340676,29.913485
15.3150215,72.78937
44.661213,-49.91905
-69.0328,42.810474
14.31984,65.46217
76.6847,-52.082516
-2.7750602,52.142513
42.97625,-28.3699
-17.558558,-1.9438589
36.87273,-78.62019
-8.886483,-17.83594
-17.505339,-58.28878
58.977436,-12.46004
20.745296,-8.148291
97.05645,7.2050843
-30.826519,88.59764
20.887531,-43.069103
11.978594,-69.81837
32.01227,-22.662336
45.171284,41.220512
-26.45749,69.752655
-2.8264494,91.38824
-5.1212926,-33.974808
32.301804,-72.42681
47.089817,-26.021902
42.364986,74.36477
-2.6138763,51.76703
8.805667,-72.8617
-88.70809,36.15917
-43.644913,41.295673
-92.43329,-15.687488
50.451138,17.863113
54.206978,18.027245
59.920227,-12.678873
7.3122597,-16.20837
-75.5466,-15.633719
-96.027664,2.3673327
-4.165141,-14.506233
73.808235,-15.358093
1.367359,-47.492493
-23.009985,18.770285
-29.911226,-80.15867
-9.78761,35.01325
-21.340727,25.028244
-4.379478,-36.781036
6.1579423,-31.563564
-54.853046,7.232321
20.707453,46.103184
47.80979,-8.418472
-48.783783,-19.859797
-85.14534,38.47638
-39.99611,10.793462
-38.97576,65.63677
-56.155537,-47.078915
37.19358,-55.89168
34.260914,39.783756
76.067085,-67.676865
30.87018,86.636154
-12.671446,-10.559276
19.465532,-9.237773
16.220743,67.28987
-50.569664,26.413467
-51.219395,27.784874
-62.22248,-0.54248947
42.265133,76.1273
-24.715763,-35.83084
44.980583,-49.77767
-51.89998,10.582639
-43.233955,0.69909096
50.029118,17.772995
96.11945,4.9321074
4.2862363,-94.781876
35.53697,21.439238
-17.42386,8.790498
-18.110878,34.562218
25.047375,-58.687897
-75.44711,-14.59449
21.329447,47.275887
83.71402,12.90758
-47.498882,11.086518
-12.95635,-16.43486
5.097815,-63.717163
-30.836798,-73.28599
-3.9128761,93.7747
6.7907534,38.311947
34.301327,21.45206
6.030731,-69.21373
-32.43081,-74.44064
5.5794387,72.81194
9.931596,-15.635087
-7.2789807,-88.294754
